COMPRADOR;FORNECEDOR;NUMERO_PEDIDO;LOJA_DESTINO;DATA_EMISSAO;DATA_PREV_ENTREGA;DATA_LIMITE_ENTREGA;CODIGO_PRODUTO;DESCRICAO;QTD_EMBALAGEM;QUANTIDADE_PEDIDA;QUANTIDADE_ATENDIDA;PERC_ATENDIMENTO;STATUS_ENTREGA;STATUS_PEDIDO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;13200;BEB LACT CAROLINA KIDS C FLOC 125G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;18560;FLAN CAROLINA 180G CARAMELO;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;18561;FLAN CAROLINA 180G FRU VERMS;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19397;IOG CAROLINA C POLPA 450G ACAI;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19410;IOG CAROLINA GREGO 90G TRADICIONAL;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19414;IOG CAROLINA LAVITA 800G MORANGO;1;24;6;25;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19424;IOG CAROLINA SEMI DESN 90G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19425;IOG CAROLINA SEMI DESN 90G SALAD FRUT;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;19426;IOG CAROLINA WHEY 160G ACAI BANANA;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;20900;MIST REQ CAROLINA 180G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;22605;PUDIM LEITE COND CAROLINA 115G;1;16;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;22927;REQ CAROLINA CHEDDAR 400G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;36204;SOBR CAROLINA 125G BEIJINHO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110640;13;22/08/2026;27/08/2026;01/09/2026;36461;SOBR CAROLINA 125G BRIGADEIRO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13171;BEB LACT CAROLINA 1250G ACAI BANANA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13174;BEB LACT CAROLINA 1250G SALAD FRUT;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13175;BEB LACT CAROLINA 150G ACAI MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13176;BEB LACT CAROLINA 150G COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13177;BEB LACT CAROLINA 150G FRU VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13178;BEB LACT CAROLINA 150G GRAVIOLA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13179;BEB LACT CAROLINA 150G MOR;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13180;BEB LACT CAROLINA 150G SAL FRU;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13181;BEB LACT CAROLINA 360G MOR COCO;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13196;BEB LACT CAROLINA BIBIBITS 125G VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;13200;BEB LACT CAROLINA KIDS C FLOC 125G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19397;IOG CAROLINA C POLPA 450G ACAI;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19399;IOG CAROLINA C POLPA 450G COCO;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19401;IOG CAROLINA C POLPA 450G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19402;IOG CAROLINA DESNATADO 160G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19407;IOG CAROLINA GREGO 90G FRU VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19413;IOG CAROLINA LAVITA 150G AMEIXA;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19417;IOG CAROLINA NAT 450G INTEGRAL;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;19437;IOG GREGO CAROLINA 450G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;20900;MIST REQ CAROLINA 180G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;22925;REQ CAROLINA AMIDO 400G;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;22928;REQ CAROLINA CREM 400G;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;24413;SOBR CAROLINA 180G CHOC;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;36159;IOG CAROLINA GREGO 450G ABAC COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;36168;IOG CAROLINA GF 800G MEL;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110639;12;22/08/2026;27/08/2026;01/09/2026;36461;SOBR CAROLINA 125G BRIGADEIRO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13171;BEB LACT CAROLINA 1250G ACAI BANANA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13173;BEB LACT CAROLINA 1250G MOR;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13174;BEB LACT CAROLINA 1250G SALAD FRUT;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13179;BEB LACT CAROLINA 150G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13181;BEB LACT CAROLINA 360G MOR COCO;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13182;BEB LACT CAROLINA 510G MOR;1;30;30;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13183;BEB LACT CAROLINA 510G MOR COCO;1;20;10;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13184;BEB LACT CAROLINA 510G MOR SAL FRU;1;30;20;66,67;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13185;BEB LACT CAROLINA 800G COCO;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13189;BEB LACT CAROLINA 800G SALAD FRUT;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13196;BEB LACT CAROLINA BIBIBITS 125G VERM;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;13197;BEB LACT CAROLINA C POLPA 150G AC GUA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;18561;FLAN CAROLINA 180G FRU VERMS;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19396;IOG CAROLINA C POLPA 450G ABA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19397;IOG CAROLINA C POLPA 450G ACAI;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19401;IOG CAROLINA C POLPA 450G MOR;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19402;IOG CAROLINA DESNATADO 160G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19408;IOG CAROLINA GREGO 90G MARACUJA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19409;IOG CAROLINA GREGO 90G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19411;IOG CAROLINA INTEGRAL 160G;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19414;IOG CAROLINA LAVITA 800G MORANGO;1;12;6;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19424;IOG CAROLINA SEMI DESN 90G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19425;IOG CAROLINA SEMI DESN 90G SALAD FRUT;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19436;IOG GREGO CAROLINA 450G FLOCOS;1;12;6;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19438;IOG GREGO CAROLINA 450G TRADICIONAL;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19451;IOG PETIT SUISSE CAROLINA 320G;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19452;IOG PETIT SUISSE CAROLINA 320G MOR MACA BANAN;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;19453;IOG PETIT SUISSE CAROLINA 320G UVA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;20028;LEITE FERM CAROLINA 115G;1;30;30;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;20029;LEITE FERM CAROLINA 1250G BAUNILHA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;20030;LEITE FERM CAROLINA 1250G MOR;1;6;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;22925;REQ CAROLINA AMIDO 400G;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;22928;REQ CAROLINA CREM 400G;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;24414;SOBR CAROLINA 180G CHOC BCO;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36159;IOG CAROLINA GREGO 450G ABAC COCO;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36167;IOG CAROLINA GREGO 450G ACAI BANANA;1;12;6;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36168;IOG CAROLINA GF 800G MEL;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36204;SOBR CAROLINA 125G BEIJINHO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36211;SOBR CAROLINA 180G PISTACHE;1;16;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110638;11;22/08/2026;27/08/2026;01/09/2026;36461;SOBR CAROLINA 125G BRIGADEIRO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13170;BEB LACT CAROLINA 1250G ACAI C MOR;1;12;6;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13171;BEB LACT CAROLINA 1250G ACAI BANANA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13178;BEB LACT CAROLINA 150G GRAVIOLA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13179;BEB LACT CAROLINA 150G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13185;BEB LACT CAROLINA 800G COCO;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13188;BEB LACT CAROLINA 800G MOR;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13189;BEB LACT CAROLINA 800G SALAD FRUT;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13196;BEB LACT CAROLINA BIBIBITS 125G VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;13199;BEB LACT CAROLINA C POLPA 800G AC MOR;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;18560;FLAN CAROLINA 180G CARAMELO;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;18561;FLAN CAROLINA 180G FRU VERMS;1;16;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19396;IOG CAROLINA C POLPA 450G ABA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19397;IOG CAROLINA C POLPA 450G ACAI;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19399;IOG CAROLINA C POLPA 450G COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19400;IOG CAROLINA C POLPA 450G F VE;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19401;IOG CAROLINA C POLPA 450G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19402;IOG CAROLINA DESNATADO 160G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19403;IOG CAROLINA DESNATADO C MEL 160G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19405;IOG CAROLINA GRECO 90G FLOCOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19406;IOG CAROLINA GREGO 90G ACAI BANANA;1;6;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19407;IOG CAROLINA GREGO 90G FRU VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19409;IOG CAROLINA GREGO 90G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19412;IOG CAROLINA 160G LAR CENOURA MEL;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19413;IOG CAROLINA LAVITA 150G AMEIXA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19414;IOG CAROLINA LAVITA 800G MORANGO;1;12;6;50;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19416;IOG CAROLINA LAVITA ZERO 800G AMEIXA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19417;IOG CAROLINA NAT 450G INTEGRAL;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19426;IOG CAROLINA WHEY 160G ACAI BANANA;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19427;IOG CAROLINA WHEY 160G BAUNILHA;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19436;IOG GREGO CAROLINA 450G FLOCOS;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19437;IOG GREGO CAROLINA 450G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19438;IOG GREGO CAROLINA 450G TRADICIONAL;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;19453;IOG PETIT SUISSE CAROLINA 320G UVA;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;20029;LEITE FERM CAROLINA 1250G BAUNILHA;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;22928;REQ CAROLINA CREM 400G;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;24413;SOBR CAROLINA 180G CHOC;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;24414;SOBR CAROLINA 180G CHOC BCO;1;16;16;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;36146;IOG CAROLINA GF 800G BATIDO;1;6;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;36159;IOG CAROLINA GREGO 450G ABAC COCO;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;36204;SOBR CAROLINA 125G BEIJINHO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;36211;SOBR CAROLINA 180G PISTACHE;1;16;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110637;8;22/08/2026;27/08/2026;01/09/2026;36461;SOBR CAROLINA 125G BRIGADEIRO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13170;BEB LACT CAROLINA 1250G ACAI C MOR;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13173;BEB LACT CAROLINA 1250G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13175;BEB LACT CAROLINA 150G ACAI MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13176;BEB LACT CAROLINA 150G COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13177;BEB LACT CAROLINA 150G FRU VERM;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13179;BEB LACT CAROLINA 150G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13181;BEB LACT CAROLINA 360G MOR COCO;1;30;30;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13182;BEB LACT CAROLINA 510G MOR;1;30;30;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13188;BEB LACT CAROLINA 800G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13189;BEB LACT CAROLINA 800G SALAD FRUT;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;13379 - LATICINIOS CAROLINA LTDA;110636;7;22/08/2026;27/08/2026;01/09/2026;13197;BEB LACT CAROLINA C POLPA 150G AC GUA;1;12;12;100;TOT_ATEND;ATIVO
