DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA_30D;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34718;REFRE HAPPY TP 1L PESSEGO;Ativo;12;12;21;0;1;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34721;REFRE HAPPY TP 1L UVA;Ativo;12;12;19;0;2;6;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33870;REFRE HAPPY TP 200ML MORANGO;Ativo;24;24;120;0;0;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33872;REFRE HAPPY TP 200ML PESSEGO;Ativo;24;24;147;0;5;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33868;REFRE HAPPY TP 200ML UVA;Ativo;24;24;125;0;13;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;75;REFRE PO CLIGHT 8G ABACAXI;Ativo;150;150;600;0;0;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;76;REFRE PO CLIGHT 8G LARANJA;Ativo;150;150;0;0;0;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;97;REFRE PO CLIGHT 8G MORANGO;Ativo;150;150;0;0;0;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;98;REFRE PO CLIGHT 8G TANGERINA;Ativo;150;150;0;0;0;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;119;REFRE PO FRISCO 18G MARACUJA;Ativo;180;180;1439;0;1;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;101;REFRE PO FRISCO 18G UVA;Ativo;180;180;877;0;23;810;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;181;REFRE PO GLUP 15G ABACAXI;Ativo;60;60;347;0;147;120;180
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;182;REFRE PO GLUP 15G GUARANA;Ativo;60;60;154;0;102;120;180
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;183;REFRE PO GLUP 15G LARANJA;Ativo;60;60;726;0;225;300;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;184;REFRE PO GLUP 15G LIMAO;Ativo;60;60;613;0;162;180;240
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;185;REFRE PO GLUP 15G MANGA;Ativo;60;60;526;0;165;300;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;186;REFRE PO GLUP 15G MARACUJA;Ativo;60;60;829;0;186;60;120
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;187;REFRE PO GLUP 15G MIX DE FRUTAS;Ativo;60;60;633;0;417;420;600
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;189;REFRE PO GLUP 15G MORANGO;Ativo;60;60;88;0;0;46;106
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;190;REFRE PO GLUP 15G TANGERINA;Ativo;60;60;735;0;140;120;180
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;192;REFRE PO GLUP 15G UVA;Ativo;60;60;418;0;230;60;120
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;194;REFRE PO PROMIX 100G ABACAXI;Ativo;18;18;33;0;10;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;196;REFRE PO PROMIX 100G LARANJA;Ativo;18;18;22;0;2;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;197;REFRE PO PROMIX 100G LIMAO;Ativo;18;18;30;0;3;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;198;REFRE PO PROMIX 100G MANGA;Ativo;18;18;39;0;5;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;199;REFRE PO PROMIX 100G MARACUJA;Ativo;18;18;22;0;4;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;195;REFRE PO PROMIX 100G MIX DE FRUTAS;Ativo;18;18;36;0;6;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;200;REFRE PO PROMIX 100G MORANGO;Ativo;18;18;82;0;8;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;201;REFRE PO PROMIX 100G UVA;Ativo;18;18;18;18;8;14;32
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;1076;REFRE PO SUK UKI 25G ABACAXI;Ativo;120;120;348;0;4;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;1078;REFRE PO SUK UKI 25G MANGA;Ativo;120;120;459;0;6;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;3806;REFRE PO SUK UKI 25G MARACUJA;Ativo;120;120;587;0;2;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;1079;REFRE PO SUK UKI 25G MORANGO;Ativo;120;120;637;0;0;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;1082;REFRE PO SUK UKI 25G UVA;Ativo;120;120;6152;0;162;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;4;REFRE PO TANG 18G ABACAXI;Ativo;180;180;441;0;0;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33496;REFRE PO TANG 18G AZUL;Ativo;180;180;234;0;66;136;316
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;37;REFRE PO TANG 18G GOIABA;Ativo;180;180;923;0;0;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;38;REFRE PO TANG 18G GUARANA;Ativo;180;180;623;0;56;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;3;REFRE PO TANG 18G LARANJA;Ativo;180;180;466;0;0;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;39;REFRE PO TANG 18G LARANJA DOCINHA;Ativo;180;180;568;0;0;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;40;REFRE PO TANG 18G LARANJA MAMAO;Ativo;180;180;271;0;62;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;41;REFRE PO TANG 18G LIMAO;Ativo;180;180;630;0;16;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;42;REFRE PO TANG 18G MANGA;Ativo;180;180;471;0;113;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;44;REFRE PO TANG 18G MARACUJA;Ativo;180;180;803;0;49;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;45;REFRE PO TANG 18G MORANGO;Ativo;180;180;587;0;37;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;46;REFRE PO TANG 18G TANGERINA;Ativo;180;180;635;0;18;180;360
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;5;REFRE PO TANG 18G UVA;Ativo;180;180;610;0;0;136;316
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;47;REFRE PO TANG 18G UVA INTENSA;Ativo;180;180;1106;0;0;136;316
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;19;REFRE PO TRINK 15G ABACAXI;Ativo;150;150;1546;0;20;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;17;REFRE PO TRINK 15G ABACAXI HORTELA;Ativo;150;150;627;0;4;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;20;REFRE PO TRINK 15G GUARANA;Ativo;150;150;230;0;36;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;22;REFRE PO TRINK 15G LARANJA;Ativo;150;150;1165;0;68;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;23;REFRE PO TRINK 15G LARANJA BAHIA;Ativo;150;150;255;0;2;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24;REFRE PO TRINK 15G LIMAO;Ativo;150;150;728;0;29;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;26;REFRE PO TRINK 15G LIMONADA SUICA;Ativo;150;150;1662;0;3;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;27;REFRE PO TRINK 15G MANGA;Ativo;150;150;263;0;34;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;28;REFRE PO TRINK 15G MARACUJA;Ativo;150;150;478;0;13;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;29;REFRE PO TRINK 15G MORANGO;Ativo;150;150;435;0;41;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;30;REFRE PO TRINK 15G TANGERINA;Ativo;150;150;684;0;32;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;31;REFRE PO TRINK 15G UVA;Ativo;150;150;590;0;28;150;300
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;886;REFRIG ANTARCTICA GUAR LT 350ML ZR;Ativo;12;12;15;0;12;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;887;REFRIG ANTARCTICA GUARANA LT 350ML;Ativo;12;12;17;0;118;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;759;REFRIG ANTARCTICA GUARANA PET 200ML;Ativo;12;12;0;48;64;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;784;REFRIG ANTARCTICA GUARANA PET 2L;Ativo;8;8;17;32;34;40;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;786;REFRIG ANTARCTICA GUARANA PET 2L ZERO;Ativo;8;8;0;24;17;8;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;844;REFRIG ANTARCTICA PET 600ML GUARANA;Ativo;12;12;24;0;77;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;790;REFRIG CHARRUA GUARANA PET 2L;Ativo;8;8;142;0;129;40;60
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;888;REFRIG CHARRUA LT 350ML;Ativo;6;6;47;0;62;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33256;REFRIG CHARRUA PET 200ML GUARANA;Ativo;12;12;23;132;41;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33255;REFRIG CHARRUA PET 3L GUARANA;Ativo;6;6;109;0;41;36;60
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;793;REFRIG COCA COLA E FANTA LARANJA 2L;Ativo;2;2;0;72;24;16;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;794;REFRIG COCA COLA E SPRITE 2L;Ativo;2;2;1;6;0;6;8
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;22804;REFRIG COCA COLA J DANIELS LT 269ML;Ativo;6;6;15;0;7;6;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;734;REFRIG COCA COLA LT 220ML;Ativo;6;6;77;36;200;88;118
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;891;REFRIG COCA COLA LT 310ML;Ativo;6;6;129;0;65;36;54
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;889;REFRIG COCA COLA LT 350ML;Ativo;12;12;206;0;159;120;168
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;740;REFRIG COCA COLA PET 1 5L;Ativo;8;8;57;24;95;56;80
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34306;REFRIG COCA COLA PET 1L;Ativo;6;6;14;0;142;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34308;REFRIG COCA COLA PET 1L ZERO;Ativo;6;6;16;0;66;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;762;REFRIG COCA COLA PET 200ML;Ativo;12;12;340;0;401;144;192
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;764;REFRIG COCA COLA PET 200ML ZERO;Ativo;12;12;284;0;86;120;180
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;10;REFRIG COCA COLA PET 2L;Ativo;4;4;437;0;309;336;480
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;795;REFRIG COCA COLA PET 2L ZERO;Ativo;8;8;57;0;72;32;40
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;847;REFRIG COCA COLA PET 600ML;Ativo;12;12;176;0;430;120;156
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;893;REFRIG COCA COLA ZERO LT 350ML;Ativo;12;12;-9;12;200;48;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;849;REFRIG COCA COLA ZERO PET 600ML;Ativo;12;12;153;0;195;96;120
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;895;REFRIG FANTA GUARANA LT 350ML;Ativo;6;6;49;0;69;42;54
BEBIDAS;NJOUD HASSAN ZITAWI;1;36900;REFRIG FANTA LARANJA 290ML;Ativo;1;1;0;0;0;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;896;REFRIG FANTA LARANJA LT 350ML;Ativo;6;6;93;78;123;54;78
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;806;REFRIG FANTA LARANJA PET 2L;Ativo;8;8;68;16;74;40;56
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;852;REFRIG FANTA LARANJA PET 600ML;Ativo;6;6;143;24;91;54;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;736;REFRIG FANTA LT 220ML;Ativo;6;6;28;60;58;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;898;REFRIG FANTA MARACUJA LT 350ML;Ativo;6;6;1;36;46;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;766;REFRIG FANTA PET 200ML LARANJA;Ativo;12;12;68;36;261;72;108
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;899;REFRIG FANTA UVA LT 350ML;Ativo;6;6;45;0;156;72;96
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;812;REFRIG FANTA UVA PET 2L;Ativo;8;8;0;0;0;24;40
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;35228;REFRIG FRUKI FRAMB PET 2L;Ativo;6;6;0;24;0;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;Ativo;4;4;10;16;14;20;28
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;881;REFRIG FRUKI GUARANA LT 350ML GUARANA;Ativo;12;12;42;12;18;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;37304;REFRIG FRUKI LAB PASSION LT 350ML;Ativo;12;12;0;0;0;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;22871;REFRIG FRUKI LT 269ML GUARANA;Ativo;12;12;0;12;0;6;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;875;REFRIG FRUKI LT 350 ML COLA ZR;Ativo;12;12;10;0;0;6;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;884;REFRIG FRUKI LT 350ML LIMAO;Ativo;12;12;26;0;0;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;770;REFRIG FRUKI PET 200ML LARANJA;Ativo;12;12;42;0;18;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;773;REFRIG FRUKI PET 200ML LIMAO;Ativo;12;12;18;0;18;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;818;REFRIG FRUKI PET 2L LARANJA;Ativo;6;6;11;12;7;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33266;REFRIG FRUKI PET 3 L LARANJA;Ativo;4;4;0;0;0;0;0
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;838;REFRIG FRUKI PET 3L GUARANA;Ativo;4;4;11;24;32;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;856;REFRIG FRUKI PET 600ML LARANJA;Ativo;12;12;0;12;12;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;857;REFRIG FRUKI PET 600ML LIMAO;Ativo;12;12;13;0;23;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;903;REFRIG PEPSI BLACK LT 350ML;Ativo;12;12;1;24;0;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;861;REFRIG PEPSI BLACK PET 600ML;Ativo;12;12;12;12;27;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;778;REFRIG PEPSI COLA PET 200ML;Ativo;12;12;32;0;0;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;776;REFRIG PEPSI COLA PET 200ML BLACK;Ativo;12;12;35;12;33;60;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;904;REFRIG PEPSI LT 350ML;Ativo;12;12;98;0;46;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;825;REFRIG PEPSI PET 2L;Ativo;8;8;346;0;0;16;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;824;REFRIG PEPSI PET 2L BLACK;Ativo;8;8;34;8;39;40;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;840;REFRIG PEPSI PET 3L;Ativo;4;4;2;16;38;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;859;REFRIG PEPSI PET 600ML;Ativo;12;12;50;0;0;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;827;REFRIG PEPSI TWIST PET 2L;Ativo;8;8;20;48;3;48;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;835;REFRIG PET COCA COLA 3L;Ativo;6;6;25;6;57;24;30
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;748;REFRIG SARANDI PET 1 5L GUARANA;Ativo;8;8;86;0;74;120;180
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;755;REFRIG SCHWEPPES CITRUS PET 1 5L;Ativo;6;6;0;12;9;8;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;926;REFRIG SPRITE LT 220ML;Ativo;6;6;82;30;52;30;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;909;REFRIG SPRITE LT 350ML;Ativo;6;6;390;0;0;24;36
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;780;REFRIG SPRITE PET 200ML;Ativo;12;12;1;0;147;72;96
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;830;REFRIG SPRITE PET 2L;Ativo;8;8;67;64;90;96;128
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;862;REFRIG SPRITE PET 600ML;Ativo;6;6;-5;18;117;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;781;REFRIG SUKITA PET 200ML;Ativo;12;12;24;0;0;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;833;REFRIG SUKITA PET 2L UVA;Ativo;8;8;16;0;0;8;16
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;814;REFRIGC COLA FRUKI PET 2 L COLA ZERO;Ativo;6;6;13;0;5;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;570;REPOSITOR POWERADE MIX 500ML;Ativo;6;6;207;204;16;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;571;REPOSITOR POWERADE UVA 500ML;Ativo;6;6;83;50;20;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24379;SIDRA GOTA PRATA 660ML;Ativo;12;12;27;0;5;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24380;SIDRA GOTA PRATA BCA S ALCOOL 660ML;Ativo;12;12;15;0;0;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24381;SIDRA GOTA PRATA ROSE 660ML;Ativo;12;12;14;0;0;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24382;SIDRA GOTA PRATA ROSE S ALCO 660ML;Ativo;12;12;14;0;1;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;582;SUCO COM TEM TP 1L LARANJA;Ativo;12;12;24;0;0;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;589;SUCO COM TEM TP 200ML LARANJA;Ativo;24;24;211;0;4;48;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;590;SUCO COM TEM TP 200ML MACA;Ativo;24;24;92;0;1;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34753;SUCO DE UVA TREBOM PET 1 35L;Ativo;6;6;18;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34754;SUCO DE UVA TREBOM VD 1 5L;Ativo;6;6;37;0;1;6;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;632;SUCO DEL VALLE 100 P CENTO TP 1L MACA;Ativo;6;6;65;0;1;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;643;SUCO DEL VALLE FRUT PET 1 5L FRUT CITRICAS;Ativo;6;6;17;0;11;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;645;SUCO DEL VALLE FRUT PET 1 5L LARANJA;Ativo;6;6;35;0;31;30;42
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;646;SUCO DEL VALLE FRUT PET 1 5L UVA;Ativo;6;6;32;0;9;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;8523;SUCO DEL VALLE FRUT PET 450ML LARANJA;Ativo;6;6;6;12;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;634;SUCO DEL VALLE LT 290ML MANGA;Ativo;6;6;19;0;11;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;602;SUCO DEL VALLE TP 1L ABACAXI;Ativo;6;6;30;0;6;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;606;SUCO DEL VALLE TP 1L MANGA;Ativo;6;6;30;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;659;SUCO KAPO 200ML ABACAXI;Ativo;12;12;118;0;7;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;660;SUCO KAPO 200ML FRUT CITRICAS;Ativo;12;12;82;0;14;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;661;SUCO KAPO 200ML LARANJA;Ativo;12;12;48;0;24;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;662;SUCO KAPO 200ML MACA;Ativo;12;12;51;0;5;48;72
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;34951;SUCO KAPO 200ML MELANCIA;Ativo;12;12;100;0;4;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;663;SUCO KAPO 200ML MORANGO;Ativo;12;12;108;0;9;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;664;SUCO KAPO 200ML UVA;Ativo;12;12;109;0;12;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;681;SUCO MAGUARY TP 1L TANGERINA;Ativo;1;1;0;0;0;12;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;704;SUCO NECTAR CBS TP 1L ABACAXI;Ativo;12;12;13;0;0;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;706;SUCO NECTAR CBS TP 1L LARANJA;Ativo;12;12;20;0;2;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;707;SUCO NECTAR CBS TP 1L MANGA;Ativo;12;12;12;0;2;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;708;SUCO NECTAR CBS TP 1L MORANGO;Ativo;12;12;25;0;0;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;709;SUCO NECTAR CBS TP 1L UVA;Ativo;12;12;11;0;1;10;22
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;698;SUCO NECTAR CBS TP 200ML ABACAXI;Ativo;24;24;23;24;4;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;700;SUCO NECTAR CBS TP 200ML LARANJA;Ativo;24;24;59;0;6;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;701;SUCO NECTAR CBS TP 200ML MANGA;Ativo;24;24;24;24;0;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;702;SUCO NECTAR CBS TP 200ML MORANGO;Ativo;24;24;37;0;5;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;703;SUCO NECTAR CBS TP 200ML UVA;Ativo;24;24;13;24;16;24;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;24498;SUCO NECTAR MISTO UVA MACA 1 5L;Ativo;6;6;70;0;1;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;8531;SUCO SKINKA 450 ML FRUTAS VERMELHA;Ativo;12;12;0;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;717;SUCO UVA AURORA INT BCO TP 1 5L;Ativo;6;6;6;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;130;VH 3 MEDALLAS BC SV 750ML;Ativo;12;12;12;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;131;VH 3 MEDALLAS CABERNET 750ML;Ativo;12;12;12;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;143;VH ARBO RIESLING SC 750ML;Ativo;6;6;0;0;0;8;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;25424;VH CANCAO BORDO SUAVE 750ML SC;Ativo;12;12;24;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;25425;VH CANCAO BORDO SUAVE 750ML SV;Ativo;12;12;48;0;0;18;24
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;205;VH CANCAO TINTO 750ML SC;Ativo;12;12;83;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;206;VH CANCAO TINTO 750ML SV;Ativo;12;12;74;0;10;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;212;VH CARTA VIEJA CARMENERE 1L;Ativo;12;12;0;12;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;25433;VH CONCHA Y TORO RESERV CAB SUAVE 750ML;Ativo;12;12;0;24;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;214;VH COUNTRY WINE BCO 750ML SC;Ativo;6;6;36;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;221;VH COUNTRY WINE TINTO 750ML SC;Ativo;6;6;24;0;0;8;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;225;VH DEL GRANO BCO 1 48L SV;Ativo;6;6;18;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;226;VH DEL GRANO FRISANTE BCO 750ML;Ativo;6;6;0;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;245;VH DEL GRANO PROMOCIONAL 1L SC;Ativo;6;6;78;0;0;6;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;247;VH DEL GRANO PROMOCIONAL 1L SV;Ativo;6;6;96;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;249;VH DEL GRANO TINTO 1 48L SC;Ativo;6;6;6;0;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;251;VH DEL GRANO TINTO 1 48L SV;Ativo;6;6;24;12;0;36;48
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;266;VH JOTA PE BCO 750ML SC;Ativo;6;6;21;0;0;12;18
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;25435;VH JP BCO SUAVE 1 5L;Ativo;6;6;11;0;0;6;12
BEBIDAS;NICOLAS AUGUSTO P. BORGES;1;33785;VH MIORANZA FRISANTE 750ML BCO SV;Ativo;12;12;24;0;0;12;18
